📄 Logging to: output/food101/handcrafted/log_20260122_170619.txt
Use GPU: 5 for training
Initializing the contect with given words: [texture]
Initial context: "texture"
Number of context words (tokens): 1
=> Model created: visual backbone ViT-B/16
=> Using native Torch AMP. Training in mixed precision.
evaluating: Food101
number of test samples: 30300
Test: [10099/30300]	Time  0.234 ( 0.240)	Acc@1 100.00 ( 85.11)	Acc@5 100.00 ( 95.90)
Test: [10199/30300]	Time  0.237 ( 0.240)	Acc@1 100.00 ( 85.19)	Acc@5 100.00 ( 95.93)
Test: [10299/30300]	Time  0.236 ( 0.240)	Acc@1 100.00 ( 85.16)	Acc@5 100.00 ( 95.94)
Test: [10399/30300]	Time  0.235 ( 0.240)	Acc@1   0.00 ( 85.15)	Acc@5 100.00 ( 95.94)
Test: [10499/30300]	Time  0.240 ( 0.240)	Acc@1 100.00 ( 85.18)	Acc@5 100.00 ( 95.96)
Test: [10599/30300]	Time  0.246 ( 0.240)	Acc@1 100.00 ( 85.17)	Acc@5 100.00 ( 95.94)
Test: [10699/30300]	Time  0.234 ( 0.240)	Acc@1 100.00 ( 85.20)	Acc@5 100.00 ( 95.95)
Test: [10799/30300]	Time  0.233 ( 0.240)	Acc@1 100.00 ( 85.23)	Acc@5 100.00 ( 95.94)
Test: [10899/30300]	Time  0.235 ( 0.240)	Acc@1 100.00 ( 85.26)	Acc@5 100.00 ( 95.96)
Test: [10999/30300]	Time  0.232 ( 0.240)	Acc@1   0.00 ( 85.24)	Acc@5 100.00 ( 95.98)
Test: [11099/30300]	Time  0.235 ( 0.240)	Acc@1 100.00 ( 85.29)	Acc@5 100.00 ( 96.00)
Test: [11199/30300]	Time  0.247 ( 0.239)	Acc@1 100.00 ( 85.26)	Acc@5 100.00 ( 95.97)
Test: [11299/30300]	Time  0.237 ( 0.239)	Acc@1 100.00 ( 85.26)	Acc@5 100.00 ( 95.97)
Test: [11399/30300]	Time  0.235 ( 0.239)	Acc@1 100.00 ( 85.25)	Acc@5 100.00 ( 95.96)
Test: [11499/30300]	Time  0.249 ( 0.239)	Acc@1 100.00 ( 85.24)	Acc@5 100.00 ( 95.97)
Test: [11599/30300]	Time  0.235 ( 0.239)	Acc@1   0.00 ( 85.25)	Acc@5 100.00 ( 95.97)
Test: [11699/30300]	Time  0.234 ( 0.239)	Acc@1 100.00 ( 85.29)	Acc@5 100.00 ( 95.98)
Test: [11799/30300]	Time  0.238 ( 0.239)	Acc@1 100.00 ( 85.25)	Acc@5 100.00 ( 95.97)
Test: [11899/30300]	Time  0.243 ( 0.239)	Acc@1   0.00 ( 85.24)	Acc@5 100.00 ( 95.98)
Test: [11999/30300]	Time  0.240 ( 0.239)	Acc@1 100.00 ( 85.23)	Acc@5 100.00 ( 95.97)
Test: [12099/30300]	Time  0.231 ( 0.239)	Acc@1 100.00 ( 85.26)	Acc@5 100.00 ( 95.98)
Test: [12199/30300]	Time  0.239 ( 0.239)	Acc@1 100.00 ( 85.24)	Acc@5 100.00 ( 95.98)
Test: [12299/30300]	Time  0.238 ( 0.239)	Acc@1 100.00 ( 85.24)	Acc@5 100.00 ( 95.96)
Test: [12399/30300]	Time  0.234 ( 0.239)	Acc@1 100.00 ( 85.27)	Acc@5 100.00 ( 95.98)
Test: [12499/30300]	Time  0.232 ( 0.239)	Acc@1   0.00 ( 85.21)	Acc@5 100.00 ( 95.93)
Test: [12599/30300]	Time  0.245 ( 0.239)	Acc@1 100.00 ( 85.24)	Acc@5 100.00 ( 95.94)
Test: [12699/30300]	Time  0.238 ( 0.239)	Acc@1 100.00 ( 85.22)	Acc@5 100.00 ( 95.93)
Test: [12799/30300]	Time  0.233 ( 0.239)	Acc@1 100.00 ( 85.20)	Acc@5 100.00 ( 95.92)
Test: [12899/30300]	Time  0.235 ( 0.239)	Acc@1 100.00 ( 85.18)	Acc@5 100.00 ( 95.89)
Test: [12999/30300]	Time  0.241 ( 0.239)	Acc@1 100.00 ( 85.22)	Acc@5 100.00 ( 95.88)
Test: [13099/30300]	Time  0.238 ( 0.239)	Acc@1 100.00 ( 85.21)	Acc@5 100.00 ( 95.89)
Test: [13199/30300]	Time  0.233 ( 0.239)	Acc@1 100.00 ( 85.20)	Acc@5 100.00 ( 95.89)
Test: [13299/30300]	Time  0.237 ( 0.239)	Acc@1 100.00 ( 85.24)	Acc@5 100.00 ( 95.88)
Test: [13399/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.21)	Acc@5 100.00 ( 95.88)
Test: [13499/30300]	Time  0.235 ( 0.239)	Acc@1   0.00 ( 85.21)	Acc@5   0.00 ( 95.87)
Test: [13599/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.24)	Acc@5 100.00 ( 95.90)
Test: [13699/30300]	Time  0.233 ( 0.239)	Acc@1 100.00 ( 85.28)	Acc@5 100.00 ( 95.91)
Test: [13799/30300]	Time  0.234 ( 0.239)	Acc@1 100.00 ( 85.30)	Acc@5 100.00 ( 95.92)
Test: [13899/30300]	Time  0.233 ( 0.239)	Acc@1 100.00 ( 85.32)	Acc@5 100.00 ( 95.90)
Test: [13999/30300]	Time  0.233 ( 0.239)	Acc@1 100.00 ( 85.31)	Acc@5 100.00 ( 95.91)
Test: [14099/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.31)	Acc@5 100.00 ( 95.91)
Test: [14199/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.29)	Acc@5 100.00 ( 95.90)
Test: [14299/30300]	Time  0.233 ( 0.239)	Acc@1 100.00 ( 85.29)	Acc@5 100.00 ( 95.90)
Test: [14399/30300]	Time  0.235 ( 0.239)	Acc@1 100.00 ( 85.28)	Acc@5 100.00 ( 95.88)
Test: [14499/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.27)	Acc@5 100.00 ( 95.87)
Test: [14599/30300]	Time  0.237 ( 0.239)	Acc@1 100.00 ( 85.29)	Acc@5 100.00 ( 95.89)
Test: [14699/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.27)	Acc@5 100.00 ( 95.88)
Test: [14799/30300]	Time  0.237 ( 0.239)	Acc@1 100.00 ( 85.26)	Acc@5 100.00 ( 95.89)
Test: [14899/30300]	Time  0.237 ( 0.239)	Acc@1 100.00 ( 85.26)	Acc@5 100.00 ( 95.89)
Test: [14999/30300]	Time  0.235 ( 0.239)	Acc@1 100.00 ( 85.25)	Acc@5 100.00 ( 95.89)
Test: [15099/30300]	Time  0.234 ( 0.239)	Acc@1 100.00 ( 85.26)	Acc@5 100.00 ( 95.88)
Test: [15199/30300]	Time  0.236 ( 0.239)	Acc@1   0.00 ( 85.28)	Acc@5   0.00 ( 95.87)
Test: [15299/30300]	Time  0.238 ( 0.239)	Acc@1 100.00 ( 85.30)	Acc@5 100.00 ( 95.88)
Test: [15399/30300]	Time  0.240 ( 0.239)	Acc@1 100.00 ( 85.33)	Acc@5 100.00 ( 95.90)
Test: [15499/30300]	Time  0.240 ( 0.239)	Acc@1   0.00 ( 85.32)	Acc@5 100.00 ( 95.90)
Test: [15599/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.32)	Acc@5 100.00 ( 95.90)
Test: [15699/30300]	Time  0.234 ( 0.239)	Acc@1 100.00 ( 85.32)	Acc@5 100.00 ( 95.90)
Test: [15799/30300]	Time  0.237 ( 0.239)	Acc@1 100.00 ( 85.36)	Acc@5 100.00 ( 95.91)
Test: [15899/30300]	Time  0.242 ( 0.239)	Acc@1   0.00 ( 85.35)	Acc@5 100.00 ( 95.91)
Test: [15999/30300]	Time  0.243 ( 0.239)	Acc@1 100.00 ( 85.33)	Acc@5 100.00 ( 95.88)
Test: [16099/30300]	Time  0.238 ( 0.239)	Acc@1 100.00 ( 85.29)	Acc@5 100.00 ( 95.88)
Test: [16199/30300]	Time  0.234 ( 0.239)	Acc@1 100.00 ( 85.31)	Acc@5 100.00 ( 95.86)
Test: [16299/30300]	Time  0.237 ( 0.239)	Acc@1   0.00 ( 85.30)	Acc@5 100.00 ( 95.87)
Test: [16399/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.30)	Acc@5 100.00 ( 95.87)
Test: [16499/30300]	Time  0.237 ( 0.239)	Acc@1 100.00 ( 85.33)	Acc@5 100.00 ( 95.88)
Test: [16599/30300]	Time  0.235 ( 0.239)	Acc@1 100.00 ( 85.31)	Acc@5 100.00 ( 95.86)
Test: [16699/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.32)	Acc@5 100.00 ( 95.86)
Test: [16799/30300]	Time  0.239 ( 0.239)	Acc@1 100.00 ( 85.32)	Acc@5 100.00 ( 95.85)
Test: [16899/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.30)	Acc@5 100.00 ( 95.85)
Test: [16999/30300]	Time  0.243 ( 0.239)	Acc@1 100.00 ( 85.31)	Acc@5 100.00 ( 95.86)
Test: [17099/30300]	Time  0.238 ( 0.239)	Acc@1 100.00 ( 85.33)	Acc@5 100.00 ( 95.87)
Test: [17199/30300]	Time  0.243 ( 0.239)	Acc@1 100.00 ( 85.35)	Acc@5 100.00 ( 95.88)
Test: [17299/30300]	Time  0.239 ( 0.239)	Acc@1 100.00 ( 85.35)	Acc@5 100.00 ( 95.87)
Test: [17399/30300]	Time  0.232 ( 0.239)	Acc@1 100.00 ( 85.34)	Acc@5 100.00 ( 95.86)
Test: [17499/30300]	Time  0.239 ( 0.239)	Acc@1 100.00 ( 85.35)	Acc@5 100.00 ( 95.85)
Test: [17599/30300]	Time  0.237 ( 0.239)	Acc@1 100.00 ( 85.32)	Acc@5 100.00 ( 95.85)
Test: [17699/30300]	Time  0.237 ( 0.239)	Acc@1 100.00 ( 85.34)	Acc@5 100.00 ( 95.86)
Test: [17799/30300]	Time  0.244 ( 0.239)	Acc@1 100.00 ( 85.34)	Acc@5 100.00 ( 95.86)
