📄 Logging to: output/sun/9+3/log_20260123_211455.txt
Use GPU: 7 for training
Initializing the contect with given words: [a_photo_of_a]
Initial context: "a photo of a"
Number of context words (tokens): 4
=> Model created: visual backbone ViT-B/16
=> Using native Torch AMP. Training in mixed precision.
evaluating: SUN397
number of test samples: 19850
Test: [14299/19850]	Time  0.532 ( 0.547)	Acc@1 100.00 ( 70.07)	Acc@5 100.00 ( 91.14)
Test: [14399/19850]	Time  0.574 ( 0.547)	Acc@1 100.00 ( 70.08)	Acc@5 100.00 ( 91.15)
Test: [14499/19850]	Time  0.530 ( 0.547)	Acc@1 100.00 ( 70.07)	Acc@5 100.00 ( 91.13)
Test: [14599/19850]	Time  0.538 ( 0.547)	Acc@1 100.00 ( 70.14)	Acc@5 100.00 ( 91.14)
Test: [14699/19850]	Time  0.528 ( 0.547)	Acc@1 100.00 ( 70.12)	Acc@5 100.00 ( 91.14)
Test: [14799/19850]	Time  0.556 ( 0.547)	Acc@1 100.00 ( 70.16)	Acc@5 100.00 ( 91.18)
Test: [14899/19850]	Time  0.532 ( 0.547)	Acc@1 100.00 ( 70.19)	Acc@5 100.00 ( 91.17)
Test: [14999/19850]	Time  0.534 ( 0.547)	Acc@1 100.00 ( 70.19)	Acc@5 100.00 ( 91.11)
Test: [15099/19850]	Time  0.529 ( 0.547)	Acc@1 100.00 ( 70.19)	Acc@5 100.00 ( 91.09)
Test: [15199/19850]	Time  0.526 ( 0.547)	Acc@1 100.00 ( 70.16)	Acc@5 100.00 ( 91.09)
Test: [15299/19850]	Time  0.557 ( 0.547)	Acc@1 100.00 ( 70.13)	Acc@5 100.00 ( 91.10)
Test: [15399/19850]	Time  0.539 ( 0.547)	Acc@1 100.00 ( 70.19)	Acc@5 100.00 ( 91.12)
Test: [15499/19850]	Time  0.539 ( 0.547)	Acc@1 100.00 ( 70.21)	Acc@5 100.00 ( 91.12)
Test: [15599/19850]	Time  0.532 ( 0.546)	Acc@1 100.00 ( 70.19)	Acc@5 100.00 ( 91.09)
Test: [15699/19850]	Time  0.543 ( 0.546)	Acc@1 100.00 ( 70.24)	Acc@5 100.00 ( 91.12)
Test: [15799/19850]	Time  0.534 ( 0.546)	Acc@1 100.00 ( 70.18)	Acc@5 100.00 ( 91.08)
Test: [15899/19850]	Time  0.550 ( 0.546)	Acc@1 100.00 ( 70.19)	Acc@5 100.00 ( 91.08)
Test: [15999/19850]	Time  0.542 ( 0.546)	Acc@1 100.00 ( 70.20)	Acc@5 100.00 ( 91.08)
Test: [16099/19850]	Time  0.532 ( 0.546)	Acc@1 100.00 ( 70.24)	Acc@5 100.00 ( 91.10)
Test: [16199/19850]	Time  0.551 ( 0.546)	Acc@1   0.00 ( 70.27)	Acc@5 100.00 ( 91.12)
Test: [16299/19850]	Time  0.539 ( 0.546)	Acc@1 100.00 ( 70.28)	Acc@5 100.00 ( 91.13)
Test: [16399/19850]	Time  0.527 ( 0.546)	Acc@1 100.00 ( 70.27)	Acc@5 100.00 ( 91.09)
Test: [16499/19850]	Time  0.542 ( 0.546)	Acc@1   0.00 ( 70.29)	Acc@5   0.00 ( 91.11)
Test: [16599/19850]	Time  0.531 ( 0.546)	Acc@1 100.00 ( 70.28)	Acc@5 100.00 ( 91.11)
Test: [16699/19850]	Time  0.546 ( 0.546)	Acc@1 100.00 ( 70.28)	Acc@5 100.00 ( 91.12)
Test: [16799/19850]	Time  0.532 ( 0.546)	Acc@1 100.00 ( 70.27)	Acc@5 100.00 ( 91.11)
Test: [16899/19850]	Time  0.535 ( 0.546)	Acc@1 100.00 ( 70.29)	Acc@5 100.00 ( 91.11)
Test: [16999/19850]	Time  0.533 ( 0.546)	Acc@1 100.00 ( 70.29)	Acc@5 100.00 ( 91.13)
Test: [17099/19850]	Time  0.539 ( 0.546)	Acc@1   0.00 ( 70.31)	Acc@5 100.00 ( 91.15)
Test: [17199/19850]	Time  0.550 ( 0.546)	Acc@1 100.00 ( 70.31)	Acc@5 100.00 ( 91.15)
Test: [17299/19850]	Time  0.547 ( 0.546)	Acc@1 100.00 ( 70.32)	Acc@5 100.00 ( 91.16)
Test: [17399/19850]	Time  0.559 ( 0.546)	Acc@1 100.00 ( 70.28)	Acc@5 100.00 ( 91.17)
Test: [17499/19850]	Time  0.536 ( 0.546)	Acc@1 100.00 ( 70.27)	Acc@5 100.00 ( 91.17)
Test: [17599/19850]	Time  0.533 ( 0.546)	Acc@1 100.00 ( 70.26)	Acc@5 100.00 ( 91.16)
Test: [17699/19850]	Time  0.565 ( 0.546)	Acc@1 100.00 ( 70.29)	Acc@5 100.00 ( 91.18)
Test: [17799/19850]	Time  0.555 ( 0.546)	Acc@1 100.00 ( 70.31)	Acc@5 100.00 ( 91.19)
Test: [17899/19850]	Time  0.547 ( 0.546)	Acc@1 100.00 ( 70.31)	Acc@5 100.00 ( 91.19)
Test: [17999/19850]	Time  0.542 ( 0.546)	Acc@1 100.00 ( 70.34)	Acc@5 100.00 ( 91.21)
Test: [18099/19850]	Time  0.532 ( 0.546)	Acc@1 100.00 ( 70.38)	Acc@5 100.00 ( 91.24)
